train_no,train_name,route_id,train_type,priority,journey_date,day_of_week,month,season,is_festival_day,station_seq,from_station,to_station,distance_from_origin_km,section_distance_km,scheduled_arrival_min_from_origin,scheduled_departure_min_from_origin,halt_min_scheduled,section_permissible_speed_kmph,section_scheduled_avg_speed_kmph,fog_prone_section,congestion_level_static,departure_hour_of_day,weather_condition,visibility_m,temperature_c,is_tsr_event,tsr_effective_speed_kmph,prev_station_arrival_delay_min,rolling_avg_delay_last3_min,arrival_delay_min,actual_running_min,section_avg_speed_kmph,speed_anomaly_flag,recovered_min
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-07,4,11,other,True,1,SBC,KPN,214.0,214,160,163,3,110,80.2,False,0.3,6,clear,8000,30.5,True,49,0.0,165.8,165.8,325.8,39.4,True,0.0
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-07,4,11,other,True,2,KPN,JTJ,250.0,36,198,201,3,100,61.7,False,0.2,8,clear,8000,33.9,False,,165.8,167.2,168.7,36.6,58.9,False,2.4
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-07,4,11,other,True,3,JTJ,MAS,362.0,112,296,296,0,110,70.7,False,0.35,9,clear,8000,34.7,False,,168.7,175.7,192.7,117.8,57.0,False,7.2
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-08,5,11,other,True,1,SBC,KPN,214.0,214,160,163,3,110,80.2,False,0.3,6,clear,8000,32.6,False,,0.0,8.8,8.8,168.8,76.1,False,0.0
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-08,5,11,other,True,2,KPN,JTJ,250.0,36,198,201,3,100,61.7,False,0.2,8,clear,8000,33.3,False,,8.8,14.3,19.8,44.6,48.5,False,2.0
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-08,5,11,other,True,3,JTJ,MAS,362.0,112,296,296,0,110,70.7,False,0.35,9,clear,8000,36.5,False,,19.8,24.2,44.0,118.5,56.7,False,6.8
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-09,6,11,other,True,1,SBC,KPN,214.0,214,160,163,3,110,80.2,False,0.3,6,clear,8000,24.7,False,,0.0,21.0,21.0,181.0,70.9,False,0.0
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-09,6,11,other,True,2,KPN,JTJ,250.0,36,198,201,3,100,61.7,False,0.2,8,clear,8000,31.8,False,,21.0,24.8,28.6,41.0,52.7,False,1.4
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-09,6,11,other,True,3,JTJ,MAS,362.0,112,296,296,0,110,70.7,False,0.35,9,clear,8000,32.8,False,,28.6,32.2,47.1,112.8,59.6,False,8.9
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-10,0,11,other,True,1,SBC,KPN,214.0,214,160,163,3,110,80.2,False,0.3,6,clear,8000,26.7,False,,0.0,11.1,11.1,171.1,75.0,False,0.0
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-10,0,11,other,True,2,KPN,JTJ,250.0,36,198,201,3,100,61.7,False,0.2,8,clear,8000,30.9,False,,11.1,11.3,11.6,34.6,62.4,False,1.7
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-10,0,11,other,True,3,JTJ,MAS,362.0,112,296,296,0,110,70.7,False,0.35,9,clear,8000,34.3,False,,11.6,14.1,19.6,101.3,66.3,False,4.7
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-11,1,11,other,True,1,SBC,KPN,214.0,214,160,163,3,110,80.2,False,0.3,6,clear,8000,26.2,False,,0.0,21.3,21.3,181.3,70.8,False,0.0
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-11,1,11,other,True,2,KPN,JTJ,250.0,36,198,201,3,100,61.7,False,0.2,8,clear,8000,34.9,False,,21.3,28.8,36.3,49.6,43.6,False,1.6
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-11,1,11,other,True,3,JTJ,MAS,362.0,112,296,296,0,110,70.7,False,0.35,9,clear,8000,37.5,False,,36.3,32.3,39.3,97.0,69.3,False,3.9
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-12,2,11,other,True,1,SBC,KPN,214.0,214,160,163,3,110,80.2,False,0.3,6,clear,8000,30.1,False,,0.0,7.0,7.0,167.0,76.9,False,0.0
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-12,2,11,other,True,2,KPN,JTJ,250.0,36,198,201,3,100,61.7,False,0.2,8,clear,8000,31.6,False,,7.0,20.4,33.8,61.3,35.2,True,2.5
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-12,2,11,other,True,3,JTJ,MAS,362.0,112,296,296,0,110,70.7,False,0.35,9,clear,8000,30.9,False,,33.8,28.1,43.5,103.7,64.8,False,9.0
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-13,3,11,other,True,1,SBC,KPN,214.0,214,160,163,3,110,80.2,False,0.3,6,clear,8000,31.0,False,,0.0,4.6,4.6,164.6,78.0,False,0.0
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-13,3,11,other,True,2,KPN,JTJ,250.0,36,198,201,3,100,61.7,False,0.2,8,clear,8000,39.0,False,,4.6,10.2,15.9,45.6,47.3,False,1.9
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-13,3,11,other,True,3,JTJ,MAS,362.0,112,296,296,0,110,70.7,False,0.35,9,clear,8000,33.3,False,,15.9,15.7,26.6,105.3,63.8,False,5.8
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-14,4,11,other,True,1,SBC,KPN,214.0,214,160,163,3,110,80.2,False,0.3,6,clear,8000,32.9,False,,0.0,36.1,36.1,196.1,65.5,False,0.0
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-14,4,11,other,True,2,KPN,JTJ,250.0,36,198,201,3,100,61.7,False,0.2,8,clear,8000,31.0,False,,36.1,51.5,67.0,65.1,33.2,True,2.0
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-14,4,11,other,True,3,JTJ,MAS,362.0,112,296,296,0,110,70.7,False,0.35,9,clear,8000,31.6,False,,67.0,60.8,79.4,106.3,63.2,False,9.4
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-15,5,11,other,True,1,SBC,KPN,214.0,214,160,163,3,110,80.2,False,0.3,6,clear,8000,31.1,False,,0.0,15.0,15.0,175.0,73.4,False,0.0
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-15,5,11,other,True,2,KPN,JTJ,250.0,36,198,201,3,100,61.7,False,0.2,8,clear,8000,31.3,False,,15.0,39.0,62.9,82.1,26.3,True,1.7
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-15,5,11,other,True,3,JTJ,MAS,362.0,112,296,296,0,110,70.7,False,0.35,9,clear,8000,29.6,False,,62.9,50.4,73.3,104.5,64.3,False,7.6
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-16,6,11,other,False,1,SBC,KPN,214.0,214,160,163,3,110,80.2,False,0.3,6,clear,8000,32.3,False,,0.0,31.4,31.4,191.4,67.1,False,0.0
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-16,6,11,other,False,2,KPN,JTJ,250.0,36,198,201,3,100,61.7,False,0.2,8,clear,8000,32.1,False,,31.4,43.2,55.0,58.6,36.9,True,2.7
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-16,6,11,other,False,3,JTJ,MAS,362.0,112,296,296,0,110,70.7,False,0.35,9,clear,8000,31.7,False,,55.0,52.8,71.9,111.9,60.1,False,4.4
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-17,0,11,other,False,1,SBC,KPN,214.0,214,160,163,3,110,80.2,False,0.3,6,clear,8000,32.1,False,,0.0,6.2,6.2,166.2,77.3,False,0.0
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-17,0,11,other,False,2,KPN,JTJ,250.0,36,198,201,3,100,61.7,False,0.2,8,clear,8000,31.4,False,,6.2,8.4,10.6,39.4,54.8,False,2.5
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-17,0,11,other,False,3,JTJ,MAS,362.0,112,296,296,0,110,70.7,False,0.35,9,clear,8000,32.6,False,,10.6,13.4,23.5,107.9,62.3,False,4.0
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-18,1,11,other,False,1,SBC,KPN,214.0,214,160,163,3,110,80.2,False,0.3,6,clear,8000,35.9,False,,0.0,8.2,8.2,168.2,76.3,False,0.0
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-18,1,11,other,False,2,KPN,JTJ,250.0,36,198,201,3,100,61.7,False,0.2,8,clear,8000,39.6,False,,8.2,8.9,9.7,36.5,59.1,False,3.4
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-18,1,11,other,False,3,JTJ,MAS,362.0,112,296,296,0,110,70.7,False,0.35,9,clear,8000,31.9,False,,9.7,9.1,9.5,94.8,70.9,False,9.1
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-19,2,11,other,False,1,SBC,KPN,214.0,214,160,163,3,110,80.2,False,0.3,6,clear,8000,32.7,False,,0.0,18.9,18.9,178.9,71.8,False,0.0
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-19,2,11,other,False,2,KPN,JTJ,250.0,36,198,201,3,100,61.7,False,0.2,8,clear,8000,30.8,False,,18.9,23.6,28.3,44.4,48.7,False,1.4
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-19,2,11,other,False,3,JTJ,MAS,362.0,112,296,296,0,110,70.7,False,0.35,9,clear,8000,34.3,False,,28.3,31.2,46.4,113.1,59.4,False,7.3
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-20,3,11,other,False,1,SBC,KPN,214.0,214,160,163,3,110,80.2,False,0.3,6,clear,8000,34.6,False,,0.0,9.9,9.9,169.9,75.6,False,0.0
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-20,3,11,other,False,2,KPN,JTJ,250.0,36,198,201,3,100,61.7,False,0.2,8,clear,8000,31.2,False,,9.9,19.1,28.2,53.3,40.5,False,1.5
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-20,3,11,other,False,3,JTJ,MAS,362.0,112,296,296,0,110,70.7,False,0.35,9,clear,8000,32.4,False,,28.2,27.7,45.0,111.8,60.1,False,5.8
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-21,4,11,other,False,1,SBC,KPN,214.0,214,160,163,3,110,80.2,False,0.3,6,clear,8000,33.0,True,65,0.0,99.3,99.3,259.3,49.5,True,0.0
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-21,4,11,other,False,2,KPN,JTJ,250.0,36,198,201,3,100,61.7,False,0.2,8,clear,8000,27.5,False,,99.3,101.3,103.4,39.1,55.3,False,1.9
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-21,4,11,other,False,3,JTJ,MAS,362.0,112,296,296,0,110,70.7,False,0.35,9,clear,8000,32.5,False,,103.4,104.9,112.1,103.7,64.8,False,6.9
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-22,5,11,other,False,1,SBC,KPN,214.0,214,160,163,3,110,80.2,False,0.3,6,clear,8000,31.4,False,,0.0,21.4,21.4,181.4,70.8,False,0.0
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-22,5,11,other,False,2,KPN,JTJ,250.0,36,198,201,3,100,61.7,False,0.2,8,clear,8000,34.0,False,,21.4,32.8,44.1,57.7,37.4,True,2.8
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-22,5,11,other,False,3,JTJ,MAS,362.0,112,296,296,0,110,70.7,False,0.35,9,clear,8000,32.2,False,,44.1,38.2,49.2,100.1,67.1,False,4.1
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-23,6,11,other,False,1,SBC,KPN,214.0,214,160,163,3,110,80.2,False,0.3,6,clear,8000,36.7,False,,0.0,13.9,13.9,173.9,73.8,False,0.0
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-23,6,11,other,False,2,KPN,JTJ,250.0,36,198,201,3,100,61.7,False,0.2,8,clear,8000,36.6,False,,13.9,19.1,24.2,45.3,47.7,False,1.5
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-23,6,11,other,False,3,JTJ,MAS,362.0,112,296,296,0,110,70.7,False,0.35,9,clear,8000,32.4,False,,24.2,26.8,42.4,113.2,59.4,False,6.5
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-24,0,11,other,False,1,SBC,KPN,214.0,214,160,163,3,110,80.2,False,0.3,6,clear,8000,34.5,False,,0.0,23.8,23.8,183.8,69.8,False,0.0
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-24,0,11,other,False,2,KPN,JTJ,250.0,36,198,201,3,100,61.7,False,0.2,8,clear,8000,31.9,False,,23.8,31.3,38.8,50.0,43.2,False,2.0
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-24,0,11,other,False,3,JTJ,MAS,362.0,112,296,296,0,110,70.7,False,0.35,9,clear,8000,32.4,False,,38.8,44.3,70.4,126.6,53.1,False,4.0
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-25,1,11,other,False,1,SBC,KPN,214.0,214,160,163,3,110,80.2,False,0.3,6,clear,8000,38.1,False,,0.0,27.4,27.4,187.4,68.5,False,0.0
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-25,1,11,other,False,2,KPN,JTJ,250.0,36,198,201,3,100,61.7,False,0.2,8,clear,8000,39.6,False,,27.4,27.9,28.3,35.9,60.1,False,3.3
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-25,1,11,other,False,3,JTJ,MAS,362.0,112,296,296,0,110,70.7,False,0.35,9,clear,8000,33.6,False,,28.3,42.0,70.3,137.0,49.0,False,6.4
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-26,2,11,other,False,1,SBC,KPN,214.0,214,160,163,3,110,80.2,False,0.3,6,clear,8000,27.8,False,,0.0,36.5,36.5,196.5,65.4,False,0.0
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-26,2,11,other,False,2,KPN,JTJ,250.0,36,198,201,3,100,61.7,False,0.2,8,clear,8000,27.0,False,,36.5,37.6,38.8,37.3,57.9,False,1.7
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-26,2,11,other,False,3,JTJ,MAS,362.0,112,296,296,0,110,70.7,False,0.35,9,clear,8000,29.5,False,,38.8,52.2,81.3,137.5,48.9,False,7.2
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-27,3,11,other,False,1,SBC,KPN,214.0,214,160,163,3,110,80.2,False,0.3,6,clear,8000,33.3,False,,0.0,6.8,6.8,166.8,77.0,False,0.0
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-27,3,11,other,False,2,KPN,JTJ,250.0,36,198,201,3,100,61.7,False,0.2,8,clear,8000,30.6,False,,6.8,13.7,20.6,48.8,44.3,False,1.9
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-27,3,11,other,False,3,JTJ,MAS,362.0,112,296,296,0,110,70.7,False,0.35,9,clear,8000,32.1,False,,20.6,19.9,32.4,106.8,62.9,False,5.1
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-28,4,11,other,False,1,SBC,KPN,214.0,214,160,163,3,110,80.2,False,0.3,6,clear,8000,28.7,False,,0.0,15.7,15.7,175.7,73.1,False,0.0
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-28,4,11,other,False,2,KPN,JTJ,250.0,36,198,201,3,100,61.7,False,0.2,8,clear,8000,32.3,False,,15.7,20.6,25.6,44.9,48.1,False,2.3
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-28,4,11,other,False,3,JTJ,MAS,362.0,112,296,296,0,110,70.7,False,0.35,9,clear,8000,36.1,False,,25.6,21.8,24.1,93.5,71.9,False,6.6
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-29,5,11,other,False,1,SBC,KPN,214.0,214,160,163,3,110,80.2,False,0.3,6,clear,8000,33.3,False,,0.0,25.7,25.7,185.7,69.2,False,0.0
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-29,5,11,other,False,2,KPN,JTJ,250.0,36,198,201,3,100,61.7,False,0.2,8,clear,8000,32.0,False,,25.7,36.5,47.3,56.6,38.2,True,3.4
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-29,5,11,other,False,3,JTJ,MAS,362.0,112,296,296,0,110,70.7,False,0.35,9,clear,8000,30.8,False,,47.3,50.1,77.4,125.1,53.7,False,5.4
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-30,6,11,other,False,1,SBC,KPN,214.0,214,160,163,3,110,80.2,False,0.3,6,clear,8000,39.8,False,,0.0,32.7,32.7,192.7,66.6,False,0.0
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-30,6,11,other,False,2,KPN,JTJ,250.0,36,198,201,3,100,61.7,False,0.2,8,clear,8000,33.5,False,,32.7,40.5,48.4,50.7,42.6,False,2.0
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-11-30,6,11,other,False,3,JTJ,MAS,362.0,112,296,296,0,110,70.7,False,0.35,9,clear,8000,33.8,False,,48.4,57.1,90.1,136.7,49.1,False,8.1
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-12-01,0,12,winter,False,1,SBC,KPN,214.0,214,160,163,3,110,80.2,False,0.3,6,clear,8000,11.0,False,,0.0,21.2,21.2,181.2,70.9,False,0.0
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-12-01,0,12,winter,False,2,KPN,JTJ,250.0,36,198,201,3,100,61.7,False,0.2,8,clear,8000,21.3,False,,21.2,27.2,33.3,47.1,45.8,False,3.3
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-12-01,0,12,winter,False,3,JTJ,MAS,362.0,112,296,296,0,110,70.7,False,0.35,9,clear,8000,20.5,False,,33.3,30.9,38.3,100.0,67.2,False,5.6
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-12-02,1,12,winter,False,1,SBC,KPN,214.0,214,160,163,3,110,80.2,False,0.3,6,clear,8000,18.7,False,,0.0,16.9,16.9,176.9,72.6,False,0.0
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-12-02,1,12,winter,False,2,KPN,JTJ,250.0,36,198,201,3,100,61.7,False,0.2,8,clear,8000,17.9,False,,16.9,18.6,20.4,38.5,56.2,False,2.7
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-12-02,1,12,winter,False,3,JTJ,MAS,362.0,112,296,296,0,110,70.7,False,0.35,9,clear,8000,21.4,False,,20.4,23.1,31.9,106.5,63.1,False,6.9
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-12-03,2,12,winter,False,1,SBC,KPN,214.0,214,160,163,3,110,80.2,False,0.3,6,clear,8000,17.9,False,,0.0,2.9,2.9,162.9,78.8,False,0.0
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-12-03,2,12,winter,False,2,KPN,JTJ,250.0,36,198,201,3,100,61.7,False,0.2,8,clear,8000,19.9,False,,2.9,8.7,14.5,46.6,46.4,False,2.1
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-12-03,2,12,winter,False,3,JTJ,MAS,362.0,112,296,296,0,110,70.7,False,0.35,9,clear,8000,23.7,False,,14.5,8.4,7.8,88.3,76.1,False,7.0
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-12-04,3,12,winter,False,1,SBC,KPN,214.0,214,160,163,3,110,80.2,False,0.3,6,clear,8000,20.9,False,,0.0,10.4,10.4,170.4,75.4,False,0.0
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-12-04,3,12,winter,False,2,KPN,JTJ,250.0,36,198,201,3,100,61.7,False,0.2,8,clear,8000,20.7,False,,10.4,18.1,25.8,50.4,42.9,False,3.4
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-12-04,3,12,winter,False,3,JTJ,MAS,362.0,112,296,296,0,110,70.7,False,0.35,9,clear,8000,15.3,False,,25.8,20.1,24.2,93.4,71.9,False,7.0
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-12-05,4,12,winter,False,1,SBC,KPN,214.0,214,160,163,3,110,80.2,False,0.3,6,clear,8000,18.5,False,,0.0,14.6,14.6,174.6,73.5,False,0.0
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-12-05,4,12,winter,False,2,KPN,JTJ,250.0,36,198,201,3,100,61.7,False,0.2,8,clear,8000,20.9,False,,14.6,37.1,59.7,80.1,27.0,True,2.0
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-12-05,4,12,winter,False,3,JTJ,MAS,362.0,112,296,296,0,110,70.7,False,0.35,9,clear,8000,22.1,False,,59.7,59.6,104.4,139.7,48.1,False,6.6
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-12-06,5,12,winter,False,1,SBC,KPN,214.0,214,160,163,3,110,80.2,False,0.3,6,clear,8000,16.2,False,,0.0,15.2,15.2,175.2,73.3,False,0.0
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-12-06,5,12,winter,False,2,KPN,JTJ,250.0,36,198,201,3,100,61.7,False,0.2,8,clear,8000,12.8,False,,15.2,23.9,32.5,52.3,41.3,False,1.9
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-12-06,5,12,winter,False,3,JTJ,MAS,362.0,112,296,296,0,110,70.7,False,0.35,9,clear,8000,14.5,False,,32.5,28.8,38.7,101.2,66.4,False,7.8
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-12-07,6,12,winter,False,1,SBC,KPN,214.0,214,160,163,3,110,80.2,False,0.3,6,clear,8000,18.2,False,,0.0,5.1,5.1,165.1,77.7,False,0.0
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-12-07,6,12,winter,False,2,KPN,JTJ,250.0,36,198,201,3,100,61.7,False,0.2,8,clear,8000,19.5,False,,5.1,12.9,20.7,50.6,42.7,False,3.1
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-12-07,6,12,winter,False,3,JTJ,MAS,362.0,112,296,296,0,110,70.7,False,0.35,9,clear,8000,19.8,False,,20.7,18.0,28.2,102.5,65.6,False,7.2
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-12-08,0,12,winter,False,1,SBC,KPN,214.0,214,160,163,3,110,80.2,False,0.3,6,clear,8000,15.8,False,,0.0,13.2,13.2,173.2,74.1,False,0.0
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-12-08,0,12,winter,False,2,KPN,JTJ,250.0,36,198,201,3,100,61.7,False,0.2,8,clear,8000,12.9,False,,13.2,20.6,28.1,49.9,43.3,False,1.8
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-12-08,0,12,winter,False,3,JTJ,MAS,362.0,112,296,296,0,110,70.7,False,0.35,9,clear,8000,12.6,False,,28.1,26.0,36.7,103.6,64.8,False,7.8
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-12-09,1,12,winter,False,1,SBC,KPN,214.0,214,160,163,3,110,80.2,False,0.3,6,clear,8000,14.8,False,,0.0,0.9,0.9,160.9,79.8,False,0.0
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-12-09,1,12,winter,False,2,KPN,JTJ,250.0,36,198,201,3,100,61.7,False,0.2,8,clear,8000,15.5,False,,0.9,6.0,11.2,45.3,47.7,False,0.9
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-12-09,1,12,winter,False,3,JTJ,MAS,362.0,112,296,296,0,110,70.7,False,0.35,9,clear,8000,11.5,False,,11.2,11.0,20.9,104.7,64.2,False,9.4
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-12-10,2,12,winter,False,1,SBC,KPN,214.0,214,160,163,3,110,80.2,False,0.3,6,clear,8000,19.0,False,,0.0,11.0,11.0,171.0,75.1,False,0.0
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-12-10,2,12,winter,False,2,KPN,JTJ,250.0,36,198,201,3,100,61.7,False,0.2,8,clear,8000,20.1,False,,11.0,21.8,32.5,56.5,38.3,True,2.9
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-12-10,2,12,winter,False,3,JTJ,MAS,362.0,112,296,296,0,110,70.7,False,0.35,9,clear,8000,13.8,False,,32.5,26.6,36.3,98.8,68.0,False,8.4
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-12-11,3,12,winter,False,1,SBC,KPN,214.0,214,160,163,3,110,80.2,False,0.3,6,clear,8000,12.9,False,,0.0,9.4,9.4,169.4,75.8,False,0.0
12007,Shatabdi Express (SBC-MAS),R3,rajdhani_shatabdi_vb,1,2025-12-11,3,12,winter,False,2,KPN,JTJ,250.0,36,198,201,3,100,61.7,False,0.2,8,clear,8000,21.2,False,,9.4,22.1,34.7,60.3,35.8,True,1.9
